Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Region,City,Category,Sub-Category,Sales,Quantity,Discount,Profit,Order Month,Profit Margin
ORD-17495,2024-02-09,2024-02-10,Express,Diya Menon,Corporate,South,Hyderabad,Furniture,Storage,47209.45,7,0.3,5227.09,2024-02,0.111
ORD-18682,2024-06-08,2024-06-09,Express,Krishna Rao,Home Office,East,Bhubaneswar,Furniture,Tables,18008.62,1,0.15,973.44,2024-06,0.054
ORD-11687,2023-03-13,2023-03-16,Second Class,Saanvi Chatterjee,Consumer,South,Hyderabad,Furniture,Storage,198652.44,8,0.1,41884.45,2023-03,0.211
ORD-19078,2024-06-21,2024-06-23,Standard,Pari Verma,Consumer,North,Chandigarh,Furniture,Chairs,17404.66,1,0.3,-64.09,2024-06,-0.004
ORD-16019,2023-05-30,2023-06-01,Second Class,Aadhya Iyer,Consumer,North,Chandigarh,Office Supplies,Labels,4067.75,5,0.15,385.32,2023-05,0.095
ORD-14048,2023-08-19,2023-08-21,Standard,Meera Sharma,Corporate,West,Pune,Office Supplies,Envelopes,13316.91,7,0.3,2559.49,2023-08,0.192
ORD-14686,2023-09-26,2023-10-03,Express,Kiara Sharma,Home Office,North,Chandigarh,Office Supplies,Art,21636.41,8,0.0,4744.18,2023-09,0.219
ORD-17840,2024-12-24,2024-12-28,Same Day,Diya Verma,Corporate,East,Bhubaneswar,Office Supplies,Envelopes,6510.42,4,0.0,1060.09,2024-12,0.163
ORD-16275,2023-10-17,2023-10-23,Second Class,Vihaan Kulkarni,Corporate,East,Kolkata,Office Supplies,Envelopes,13537.89,5,0.3,-744.98,2023-10,-0.055
ORD-10682,2024-12-15,2024-12-21,Standard,Aadhya Reddy,Home Office,South,Hyderabad,Electronics,Copiers,120096.22,4,0.4,26647.65,2024-12,0.222
ORD-10625,2024-03-03,2024-03-07,Standard,Ananya Chatterjee,Consumer,West,Mumbai,Furniture,Bookcases,104733.47,5,0.4,17217.81,2024-03,0.164
ORD-18836,2023-03-07,2023-03-08,Standard,Aarav Iyer,Corporate,West,Pune,Furniture,Bookcases,63904.5,7,0.2,11508.28,2023-03,0.18
ORD-16670,2023-04-08,2023-04-12,Standard,Arjun Bose,Consumer,East,Bhubaneswar,Furniture,Bookcases,3750.49,1,0.15,458.0,2023-04,0.122
ORD-18031,2024-07-02,2024-07-06,Standard,Krishna Kulkarni,Home Office,North,Delhi,Furniture,Storage,37545.16,3,0.0,5289.25,2024-07,0.141
ORD-17264,2023-01-16,2023-01-22,Second Class,Aditya Nair,Corporate,South,Chennai,Office Supplies,Envelopes,415.7,3,0.0,121.3,2023-01,0.292
ORD-16394,2023-08-27,2023-08-30,Second Class,Neha Chatterjee,Consumer,South,Hyderabad,Office Supplies,Binders,243.12,1,0.0,84.96,2023-08,0.349
ORD-18787,2024-10-16,2024-10-18,Express,Aadhya Menon,Home Office,West,Pune,Electronics,Phones,147862.43,5,0.0,53374.08,2024-10,0.361
ORD-12025,2023-05-03,2023-05-05,Standard,Ananya Nair,Corporate,North,Chandigarh,Electronics,Phones,126877.07,8,0.15,7781.95,2023-05,0.061
ORD-14383,2024-05-28,2024-06-01,Second Class,Reyansh Patel,Corporate,West,Mumbai,Furniture,Storage,75013.06,6,0.15,22825.43,2024-05,0.304
ORD-10162,2024-05-22,2024-05-24,Second Class,Aarav Singh,Consumer,North,Chandigarh,Office Supplies,Paper,7602.02,5,0.0,1605.03,2024-05,0.211
ORD-10289,2024-11-02,2024-11-06,Standard,Aadhya Chatterjee,Home Office,West,Ahmedabad,Electronics,Accessories,174689.1,5,0.15,19814.87,2024-11,0.113
ORD-19643,2024-05-26,2024-05-29,Same Day,Sanjay Sharma,Corporate,West,Surat,Office Supplies,Paper,2171.68,5,0.4,211.9,2024-05,0.098
ORD-11467,2024-05-30,2024-06-02,Express,Priya Menon,Consumer,East,Bhubaneswar,Office Supplies,Paper,8929.36,5,0.2,8.53,2024-05,0.001
ORD-12145,2023-02-09,2023-02-15,Same Day,Rohan Kulkarni,Consumer,South,Hyderabad,Electronics,Copiers,106374.32,3,0.0,12388.16,2023-02,0.116
ORD-18544,2024-05-24,2024-05-31,Express,Aditya Pillai,Corporate,North,Chandigarh,Electronics,Accessories,21019.14,6,0.3,4188.71,2024-05,0.199
ORD-11258,2023-07-01,2023-07-06,Same Day,Karthik Bose,Home Office,East,Kolkata,Furniture,Storage,59055.16,4,0.0,6137.08,2023-07,0.104
ORD-11530,2024-08-25,2024-08-28,Standard,Sai Reddy,Home Office,South,Hyderabad,Office Supplies,Envelopes,3082.05,8,0.4,1111.56,2024-08,0.361
ORD-16056,2024-06-02,2024-06-06,Second Class,Isha Verma,Home Office,North,Lucknow,Furniture,Bookcases,25977.98,2,0.3,3906.17,2024-06,0.15
ORD-13673,2024-12-07,2024-12-08,Express,Myra Nair,Home Office,West,Pune,Furniture,Bookcases,40937.45,2,0.1,7971.69,2024-12,0.195
ORD-18522,2023-03-03,2023-03-04,Second Class,Krishna Desai,Home Office,South,Hyderabad,Electronics,Machines,116749.35,8,0.0,22175.22,2023-03,0.19
ORD-13545,2023-10-29,2023-11-04,Same Day,Krishna Nair,Corporate,South,Chennai,Electronics,Machines,175349.47,5,0.1,26219.23,2023-10,0.15
ORD-10880,2024-08-12,2024-08-18,Express,Sanjay Kulkarni,Home Office,North,Jaipur,Office Supplies,Labels,7169.33,5,0.0,1005.81,2024-08,0.14
ORD-15456,2023-04-25,2023-04-30,Express,Karthik Singh,Home Office,North,Delhi,Office Supplies,Envelopes,999.12,1,0.15,294.19,2023-04,0.294
ORD-17867,2023-09-06,2023-09-12,Express,Rohan Menon,Corporate,South,Kochi,Office Supplies,Art,988.91,1,0.1,242.18,2023-09,0.245
ORD-14320,2024-05-26,2024-06-01,Express,Ishaan Pillai,Consumer,West,Ahmedabad,Office Supplies,Labels,1113.18,1,0.2,301.42,2024-05,0.271
ORD-13160,2023-07-01,2023-07-06,Second Class,Myra Gupta,Corporate,South,Chennai,Furniture,Tables,54973.52,5,0.3,9884.02,2023-07,0.18
ORD-16140,2024-07-05,2024-07-06,Second Class,Aarav Chatterjee,Consumer,South,Chennai,Furniture,Chairs,106956.63,7,0.2,26161.29,2024-07,0.245
ORD-15057,2023-11-06,2023-11-08,Standard,Karthik Chatterjee,Home Office,West,Surat,Furniture,Tables,56338.73,4,0.4,2885.63,2023-11,0.051
ORD-13953,2024-12-20,2024-12-27,Standard,Diya Bose,Consumer,East,Patna,Office Supplies,Binders,17282.34,8,0.0,2314.15,2024-12,0.134
ORD-18897,2023-07-11,2023-07-18,Express,Aditya Pillai,Consumer,West,Surat,Electronics,Phones,22390.14,5,0.4,3310.4,2023-07,0.148
ORD-12397,2023-12-25,2023-12-31,Standard,Ananya Chatterjee,Corporate,East,Kolkata,Electronics,Copiers,20653.41,1,0.3,-594.76,2023-12,-0.029
ORD-12369,2023-09-22,2023-09-25,Express,Reyansh Kulkarni,Corporate,South,Kochi,Electronics,Machines,46230.1,4,0.15,3610.87,2023-09,0.078
ORD-10305,2023-02-10,2023-02-17,Express,Karthik Kulkarni,Consumer,East,Guwahati,Office Supplies,Binders,2478.1,5,0.2,496.36,2023-02,0.2
ORD-14337,2024-07-15,2024-07-20,Express,Reyansh Kulkarni,Corporate,North,Jaipur,Furniture,Bookcases,65593.5,4,0.3,6936.16,2024-07,0.106
ORD-12117,2023-03-01,2023-03-02,Standard,Kiara Rao,Consumer,South,Kochi,Electronics,Accessories,9195.11,1,0.0,1237.49,2023-03,0.135
ORD-15649,2024-07-30,2024-08-04,Second Class,Aditya Gupta,Home Office,South,Kochi,Furniture,Chairs,45524.18,2,0.0,13336.22,2024-07,0.293
ORD-17369,2024-02-01,2024-02-06,Second Class,Ananya Joshi,Consumer,West,Mumbai,Office Supplies,Art,4377.14,2,0.1,1129.63,2024-02,0.258
ORD-19189,2023-02-20,2023-02-23,Same Day,Aditya Patel,Home Office,West,Surat,Furniture,Chairs,19426.38,4,0.4,-333.42,2023-02,-0.017
ORD-13091,2023-02-14,2023-02-20,Second Class,Anika Nair,Corporate,East,Kolkata,Furniture,Bookcases,63216.74,4,0.3,-6521.58,2023-02,-0.103
ORD-13644,2024-07-27,2024-07-28,Standard,Neha Sharma,Corporate,East,Guwahati,Electronics,Copiers,6057.47,1,0.0,-24.82,2024-07,-0.004
ORD-11084,2024-08-06,2024-08-09,Same Day,Aadhya Nair,Consumer,West,Pune,Furniture,Bookcases,15587.34,1,0.4,-481.46,2024-08,-0.031
ORD-10113,2024-12-25,2024-12-29,Express,Diya Desai,Consumer,East,Kolkata,Electronics,Accessories,39138.4,8,0.0,3044.48,2024-12,0.078
ORD-17656,2024-05-30,2024-06-06,Standard,Kiara Reddy,Consumer,West,Pune,Electronics,Machines,24355.85,1,0.1,3501.96,2024-05,0.144
ORD-12974,2023-10-22,2023-10-24,Express,Arjun Kulkarni,Consumer,South,Chennai,Electronics,Copiers,83480.5,3,0.3,6570.06,2023-10,0.079
ORD-10916,2023-10-21,2023-10-24,Same Day,Aditya Bose,Home Office,South,Kochi,Electronics,Accessories,201885.75,6,0.0,31939.11,2023-10,0.158
ORD-14621,2023-03-31,2023-04-05,Same Day,Ishaan Sharma,Home Office,East,Guwahati,Office Supplies,Envelopes,9891.53,7,0.0,808.35,2023-03,0.082
ORD-10018,2023-04-06,2023-04-13,Standard,Aadhya Joshi,Consumer,North,Jaipur,Electronics,Phones,113683.46,4,0.0,30546.99,2023-04,0.269
ORD-15354,2023-12-15,2023-12-20,Standard,Diya Desai,Corporate,East,Kolkata,Furniture,Bookcases,11740.01,6,0.3,-610.63,2023-12,-0.052
ORD-11495,2023-03-06,2023-03-12,Standard,Sanjay Kulkarni,Home Office,East,Patna,Furniture,Chairs,116627.19,7,0.1,381.97,2023-03,0.003
ORD-16457,2023-02-05,2023-02-11,Express,Sai Pillai,Corporate,South,Hyderabad,Furniture,Storage,69050.67,8,0.15,16673.45,2023-02,0.241
ORD-14348,2024-05-01,2024-05-05,Express,Meera Patel,Consumer,East,Kolkata,Office Supplies,Labels,11809.19,5,0.0,2651.66,2024-05,0.225
ORD-19697,2024-07-27,2024-08-01,Standard,Meera Pillai,Corporate,South,Hyderabad,Office Supplies,Binders,1008.54,2,0.2,140.47,2024-07,0.139
ORD-17343,2024-09-22,2024-09-23,Standard,Riya Desai,Home Office,East,Guwahati,Furniture,Chairs,81380.84,5,0.0,6338.15,2024-09,0.078
ORD-15447,2024-05-12,2024-05-15,Same Day,Sai Singh,Home Office,East,Guwahati,Furniture,Bookcases,108693.95,6,0.1,2792.25,2024-05,0.026
ORD-13636,2024-12-31,2025-01-03,Standard,Neha Reddy,Consumer,South,Kochi,Office Supplies,Art,7652.62,7,0.1,1706.5,2024-12,0.223
ORD-17905,2023-10-19,2023-10-24,Same Day,Meera Rao,Corporate,North,Jaipur,Office Supplies,Paper,5946.18,2,0.3,1320.66,2023-10,0.222
ORD-17647,2023-08-12,2023-08-14,Standard,Reyansh Reddy,Corporate,North,Jaipur,Electronics,Phones,19657.99,3,0.3,2148.81,2023-08,0.109
ORD-18124,2023-11-17,2023-11-20,Second Class,Saanvi Joshi,Consumer,East,Guwahati,Furniture,Bookcases,56304.47,7,0.0,4263.15,2023-11,0.076
ORD-10497,2024-07-06,2024-07-11,Same Day,Priya Gupta,Home Office,South,Chennai,Furniture,Chairs,47063.97,4,0.4,317.76,2024-07,0.007
ORD-13800,2024-07-04,2024-07-11,Same Day,Riya Iyer,Consumer,East,Bhubaneswar,Electronics,Machines,70584.07,4,0.15,-836.35,2024-07,-0.012
ORD-11401,2024-12-10,2024-12-16,Express,Sai Rao,Corporate,West,Surat,Electronics,Machines,209117.92,6,0.2,62362.03,2024-12,0.298
ORD-17300,2024-06-27,2024-07-01,Same Day,Aarav Kulkarni,Home Office,East,Guwahati,Electronics,Phones,31050.93,4,0.15,2837.38,2024-06,0.091
ORD-19781,2024-06-02,2024-06-08,Standard,Rohan Pillai,Corporate,North,Lucknow,Office Supplies,Paper,922.8,8,0.0,245.52,2024-06,0.266
ORD-12346,2023-06-26,2023-06-28,Second Class,Pari Iyer,Consumer,West,Pune,Office Supplies,Binders,2635.96,1,0.3,311.34,2023-06,0.118
ORD-16235,2023-02-25,2023-02-26,Express,Myra Chatterjee,Corporate,North,Chandigarh,Electronics,Machines,129340.59,6,0.15,42154.21,2023-02,0.326
ORD-13617,2023-06-22,2023-06-27,Same Day,Priya Sharma,Consumer,West,Ahmedabad,Furniture,Tables,15249.85,1,0.3,2747.83,2023-06,0.18
ORD-18750,2024-02-14,2024-02-19,Express,Anika Patel,Home Office,South,Hyderabad,Office Supplies,Art,823.83,5,0.1,109.4,2024-02,0.133
ORD-12744,2024-08-15,2024-08-16,Second Class,Neha Desai,Consumer,West,Mumbai,Office Supplies,Envelopes,2223.14,1,0.3,446.69,2024-08,0.201
ORD-19347,2023-03-08,2023-03-14,Standard,Isha Joshi,Consumer,East,Kolkata,Electronics,Copiers,89613.04,4,0.15,13237.46,2023-03,0.148
ORD-11942,2023-04-23,2023-04-25,Same Day,Isha Menon,Consumer,West,Pune,Office Supplies,Art,13026.7,6,0.3,3113.29,2023-04,0.239
ORD-17085,2023-08-28,2023-08-31,Express,Sai Kulkarni,Home Office,North,Chandigarh,Furniture,Storage,14013.9,7,0.3,3008.72,2023-08,0.215
ORD-19292,2023-12-28,2024-01-01,Same Day,Meera Kulkarni,Corporate,South,Bengaluru,Office Supplies,Binders,697.94,2,0.0,186.52,2023-12,0.267
ORD-10382,2024-10-08,2024-10-14,Second Class,Diya Joshi,Home Office,East,Patna,Furniture,Tables,142597.76,7,0.15,23572.93,2024-10,0.165
ORD-17679,2023-01-17,2023-01-21,Second Class,Vivaan Nair,Corporate,South,Kochi,Office Supplies,Binders,6052.05,5,0.0,1685.16,2023-01,0.278
ORD-11331,2024-03-22,2024-03-27,Express,Neha Joshi,Home Office,East,Guwahati,Furniture,Storage,5583.42,2,0.4,-558.38,2024-03,-0.1
ORD-11079,2023-05-29,2023-05-30,Express,Aarav Joshi,Home Office,South,Chennai,Furniture,Storage,92342.76,5,0.1,23726.4,2023-05,0.257
ORD-18188,2023-07-22,2023-07-29,Same Day,Ananya Singh,Home Office,North,Delhi,Furniture,Storage,180621.48,8,0.4,-1499.78,2023-07,-0.008
ORD-18878,2023-07-02,2023-07-07,Express,Ananya Patel,Consumer,East,Patna,Office Supplies,Paper,14036.96,7,0.3,2238.61,2023-07,0.159
ORD-15344,2024-09-25,2024-10-01,Second Class,Myra Patel,Home Office,East,Patna,Office Supplies,Labels,4496.8,2,0.3,1092.53,2024-09,0.243
ORD-10643,2024-08-05,2024-08-10,Same Day,Pari Gupta,Consumer,South,Bengaluru,Furniture,Storage,72441.19,8,0.0,17541.11,2024-08,0.242
ORD-12757,2023-04-11,2023-04-16,Same Day,Diya Desai,Home Office,South,Kochi,Office Supplies,Paper,574.04,6,0.0,63.57,2023-04,0.111
ORD-15718,2024-03-28,2024-03-30,Express,Priya Desai,Consumer,West,Ahmedabad,Electronics,Accessories,146470.67,5,0.15,34330.48,2024-03,0.234
ORD-16555,2024-03-15,2024-03-20,Standard,Priya Gupta,Consumer,West,Surat,Furniture,Tables,157110.27,8,0.1,40568.88,2024-03,0.258
ORD-11880,2024-04-27,2024-05-03,Standard,Aditya Joshi,Consumer,North,Jaipur,Office Supplies,Art,1542.14,1,0.2,389.34,2024-04,0.252
ORD-14651,2024-05-06,2024-05-07,Standard,Riya Patel,Home Office,North,Lucknow,Furniture,Storage,36563.86,4,0.1,5722.0,2024-05,0.156
ORD-19366,2023-04-10,2023-04-15,Second Class,Arjun Sharma,Home Office,North,Lucknow,Electronics,Machines,2183.56,1,0.1,473.87,2023-04,0.217
ORD-14612,2024-07-31,2024-08-07,Same Day,Ishaan Sharma,Consumer,South,Bengaluru,Office Supplies,Art,1377.38,1,0.3,272.87,2024-07,0.198
ORD-12981,2024-11-30,2024-12-02,Same Day,Isha Menon,Consumer,South,Kochi,Office Supplies,Labels,10476.52,4,0.0,589.91,2024-11,0.056
ORD-13250,2024-11-14,2024-11-17,Standard,Sanjay Rao,Consumer,West,Surat,Electronics,Copiers,303457.92,8,0.2,45812.14,2024-11,0.151
ORD-15009,2023-09-21,2023-09-26,Standard,Aadhya Reddy,Home Office,North,Chandigarh,Electronics,Accessories,250879.34,7,0.2,29142.86,2023-09,0.116
ORD-19481,2023-01-27,2023-02-02,Same Day,Aarav Sharma,Home Office,West,Surat,Electronics,Accessories,67555.0,4,0.0,7552.14,2023-01,0.112
ORD-10500,2024-03-05,2024-03-07,Same Day,Priya Reddy,Home Office,North,Delhi,Furniture,Storage,45900.5,6,0.1,8230.78,2024-03,0.179
ORD-16509,2024-05-26,2024-05-31,Standard,Priya Bose,Home Office,North,Jaipur,Furniture,Tables,30307.19,5,0.0,6869.71,2024-05,0.227
ORD-12636,2024-03-21,2024-03-24,Express,Reyansh Nair,Home Office,West,Pune,Office Supplies,Envelopes,1257.94,1,0.2,437.07,2024-03,0.347
ORD-17721,2023-05-26,2023-05-31,Standard,Neha Singh,Corporate,North,Chandigarh,Office Supplies,Art,1654.05,1,0.2,482.01,2023-05,0.291
ORD-15137,2024-01-06,2024-01-10,Same Day,Aditya Joshi,Home Office,South,Hyderabad,Electronics,Copiers,22674.92,1,0.1,5600.39,2024-01,0.247
ORD-17792,2024-09-25,2024-09-29,Standard,Myra Chatterjee,Consumer,North,Lucknow,Furniture,Storage,53729.18,4,0.0,18526.84,2024-09,0.345
ORD-17002,2024-01-21,2024-01-23,Same Day,Arjun Desai,Corporate,East,Patna,Furniture,Chairs,27056.39,3,0.2,3328.03,2024-01,0.123
ORD-18934,2023-02-22,2023-02-27,Second Class,Riya Pillai,Consumer,West,Ahmedabad,Furniture,Storage,144123.49,7,0.1,42484.07,2023-02,0.295
ORD-11304,2023-06-18,2023-06-25,Same Day,Sanjay Gupta,Consumer,North,Delhi,Electronics,Phones,19038.17,2,0.0,1285.79,2023-06,0.068
ORD-14860,2024-03-30,2024-03-31,Express,Anika Menon,Consumer,South,Chennai,Furniture,Chairs,67883.8,5,0.2,7414.42,2024-03,0.109
ORD-16495,2024-09-10,2024-09-16,Express,Aditya Gupta,Corporate,East,Kolkata,Furniture,Chairs,70470.36,6,0.1,14982.49,2024-09,0.213
ORD-13209,2023-10-30,2023-11-01,Second Class,Riya Sharma,Consumer,West,Pune,Electronics,Copiers,64780.44,8,0.0,8500.28,2023-10,0.131
ORD-16954,2023-03-25,2023-03-30,Express,Sanjay Iyer,Consumer,North,Lucknow,Electronics,Copiers,136004.38,5,0.1,32273.8,2023-03,0.237
ORD-11369,2024-08-05,2024-08-06,Second Class,Sai Menon,Home Office,West,Surat,Electronics,Copiers,30766.7,1,0.0,6191.13,2024-08,0.201
ORD-11347,2023-08-14,2023-08-20,Same Day,Aarav Joshi,Consumer,West,Surat,Electronics,Accessories,30041.42,5,0.15,6333.56,2023-08,0.211
ORD-18079,2023-09-27,2023-09-30,Second Class,Anika Desai,Home Office,West,Pune,Electronics,Machines,40140.52,2,0.3,6822.36,2023-09,0.17
ORD-18922,2024-10-18,2024-10-25,Second Class,Priya Rao,Corporate,East,Guwahati,Furniture,Chairs,15531.63,1,0.1,855.43,2024-10,0.055
ORD-19060,2024-11-04,2024-11-11,Same Day,Karthik Desai,Corporate,North,Lucknow,Electronics,Copiers,177407.6,5,0.15,36862.91,2024-11,0.208
ORD-18734,2023-02-20,2023-02-26,Second Class,Reyansh Gupta,Home Office,East,Patna,Furniture,Tables,194013.69,8,0.0,37351.63,2023-02,0.193
ORD-14589,2023-01-06,2023-01-09,Express,Meera Verma,Consumer,South,Kochi,Furniture,Bookcases,34291.36,7,0.0,3032.16,2023-01,0.088
ORD-14302,2024-08-17,2024-08-20,Express,Krishna Desai,Consumer,North,Jaipur,Office Supplies,Binders,2505.89,1,0.3,212.44,2024-08,0.085
ORD-15578,2023-12-12,2023-12-19,Standard,Saanvi Joshi,Home Office,East,Bhubaneswar,Furniture,Storage,35075.3,8,0.0,2124.89,2023-12,0.061
ORD-17645,2023-08-26,2023-09-01,Express,Rohan Patel,Consumer,South,Hyderabad,Electronics,Copiers,30780.62,1,0.15,10005.0,2023-08,0.325
ORD-14436,2024-06-28,2024-06-30,Express,Karthik Pillai,Home Office,West,Mumbai,Electronics,Phones,197388.18,5,0.4,32848.62,2024-06,0.166
ORD-17181,2023-02-26,2023-03-01,Same Day,Rohan Iyer,Corporate,West,Mumbai,Furniture,Bookcases,101072.0,8,0.1,15548.21,2023-02,0.154
ORD-12389,2024-05-12,2024-05-19,Standard,Krishna Desai,Consumer,East,Kolkata,Furniture,Bookcases,8025.23,2,0.0,851.04,2024-05,0.106
ORD-12568,2024-01-12,2024-01-13,Same Day,Neha Rao,Home Office,West,Ahmedabad,Electronics,Copiers,221568.72,6,0.2,52916.54,2024-01,0.239
ORD-18898,2024-06-14,2024-06-21,Standard,Reyansh Kulkarni,Corporate,East,Patna,Office Supplies,Envelopes,3609.04,3,0.0,396.09,2024-06,0.11
ORD-13763,2023-04-17,2023-04-21,Standard,Vivaan Gupta,Corporate,North,Jaipur,Furniture,Tables,10421.26,3,0.1,2761.26,2023-04,0.265
ORD-17770,2024-03-30,2024-04-05,Standard,Anika Pillai,Corporate,West,Surat,Office Supplies,Envelopes,1747.18,1,0.0,374.34,2024-03,0.214
ORD-18621,2023-01-01,2023-01-02,Second Class,Aadhya Menon,Corporate,East,Bhubaneswar,Furniture,Storage,52898.36,4,0.0,5411.46,2023-01,0.102
ORD-10367,2023-09-29,2023-10-01,Express,Krishna Desai,Consumer,South,Kochi,Electronics,Accessories,91588.57,4,0.1,24123.4,2023-09,0.263
ORD-12448,2023-10-22,2023-10-23,Second Class,Aditya Rao,Home Office,North,Jaipur,Furniture,Chairs,14812.71,8,0.3,1778.56,2023-10,0.12
ORD-19775,2023-05-10,2023-05-15,Second Class,Saanvi Pillai,Consumer,East,Kolkata,Electronics,Copiers,88236.27,4,0.2,-4127.45,2023-05,-0.047
ORD-17532,2024-04-26,2024-05-01,Express,Sanjay Pillai,Consumer,West,Mumbai,Furniture,Storage,41675.44,2,0.2,2487.09,2024-04,0.06
ORD-18697,2024-05-17,2024-05-21,Second Class,Aditya Patel,Consumer,East,Bhubaneswar,Office Supplies,Binders,316.86,2,0.2,26.54,2024-05,0.084
ORD-17127,2024-07-06,2024-07-07,Standard,Neha Singh,Consumer,East,Guwahati,Electronics,Machines,140516.19,7,0.1,6345.59,2024-07,0.045
ORD-10204,2023-09-05,2023-09-08,Same Day,Saanvi Patel,Consumer,East,Kolkata,Office Supplies,Labels,3681.17,3,0.3,102.37,2023-09,0.028
ORD-15485,2024-02-13,2024-02-15,Second Class,Isha Desai,Consumer,East,Guwahati,Office Supplies,Envelopes,17209.9,7,0.1,568.82,2024-02,0.033
ORD-12823,2023-09-30,2023-10-07,Second Class,Reyansh Desai,Corporate,North,Jaipur,Office Supplies,Binders,15439.1,7,0.4,724.97,2023-09,0.047
ORD-11146,2024-01-14,2024-01-19,Express,Aarav Pillai,Home Office,South,Hyderabad,Office Supplies,Art,23189.08,8,0.0,3460.16,2024-01,0.149
ORD-18511,2024-02-06,2024-02-13,Second Class,Riya Nair,Home Office,West,Pune,Office Supplies,Art,8239.47,3,0.0,2006.19,2024-02,0.243
ORD-14288,2023-08-16,2023-08-18,Standard,Diya Pillai,Consumer,East,Patna,Office Supplies,Paper,5559.2,3,0.0,167.91,2023-08,0.03
ORD-11594,2024-08-07,2024-08-11,Standard,Sanjay Iyer,Consumer,East,Kolkata,Furniture,Tables,56762.26,3,0.0,11179.38,2024-08,0.197
ORD-19742,2024-08-25,2024-08-26,Second Class,Vihaan Iyer,Consumer,West,Pune,Furniture,Storage,8322.05,5,0.0,1202.45,2024-08,0.144
ORD-12357,2024-12-02,2024-12-03,Same Day,Arjun Iyer,Corporate,North,Chandigarh,Electronics,Machines,99012.24,3,0.0,10560.75,2024-12,0.107
ORD-15460,2023-03-18,2023-03-25,Express,Meera Singh,Corporate,East,Patna,Electronics,Machines,37735.16,2,0.2,662.75,2023-03,0.018
ORD-18824,2024-01-01,2024-01-08,Standard,Kiara Pillai,Home Office,West,Surat,Office Supplies,Labels,21678.0,8,0.0,4859.63,2024-01,0.224
ORD-17774,2024-04-23,2024-04-24,Standard,Ishaan Kulkarni,Corporate,West,Surat,Office Supplies,Art,1161.16,1,0.3,77.5,2024-04,0.067
ORD-13338,2023-09-11,2023-09-13,Second Class,Arjun Pillai,Consumer,South,Chennai,Office Supplies,Labels,5851.54,3,0.3,1423.82,2023-09,0.243
ORD-12990,2024-04-01,2024-04-04,Second Class,Diya Bose,Home Office,South,Hyderabad,Electronics,Machines,63677.32,5,0.3,9785.09,2024-04,0.154
ORD-19318,2024-05-27,2024-06-01,Standard,Arjun Singh,Home Office,West,Pune,Office Supplies,Labels,2546.13,1,0.0,545.88,2024-05,0.214
ORD-17778,2023-03-29,2023-04-02,Same Day,Saanvi Singh,Consumer,West,Surat,Furniture,Storage,30820.25,2,0.1,8366.48,2023-03,0.271
ORD-11416,2023-03-02,2023-03-03,Express,Saanvi Joshi,Consumer,South,Bengaluru,Furniture,Bookcases,16029.7,1,0.2,4525.46,2023-03,0.282
ORD-17893,2023-11-08,2023-11-12,Second Class,Rohan Bose,Consumer,South,Kochi,Office Supplies,Binders,3163.74,7,0.1,559.43,2023-11,0.177
ORD-12463,2023-07-08,2023-07-09,Express,Aarav Patel,Corporate,West,Ahmedabad,Office Supplies,Envelopes,13945.49,8,0.0,2711.21,2023-07,0.194
ORD-15950,2024-11-24,2024-11-28,Second Class,Karthik Menon,Home Office,North,Chandigarh,Electronics,Accessories,50314.32,4,0.0,14512.21,2024-11,0.288
ORD-12507,2024-03-22,2024-03-27,Second Class,Vihaan Chatterjee,Consumer,South,Hyderabad,Office Supplies,Envelopes,16264.73,8,0.0,5618.84,2024-03,0.345
ORD-11164,2024-08-30,2024-09-06,Express,Myra Verma,Home Office,North,Chandigarh,Furniture,Bookcases,105781.96,5,0.2,32427.28,2024-08,0.307
ORD-19559,2023-11-15,2023-11-20,Express,Isha Verma,Consumer,North,Jaipur,Electronics,Phones,23378.05,1,0.3,4290.31,2023-11,0.184
ORD-14850,2024-02-19,2024-02-25,Same Day,Aadhya Bose,Home Office,West,Ahmedabad,Electronics,Accessories,23037.54,1,0.0,7461.21,2024-02,0.324
ORD-11681,2023-03-25,2023-03-30,Standard,Pari Patel,Corporate,South,Bengaluru,Furniture,Bookcases,62030.01,4,0.4,-3989.71,2023-03,-0.064
ORD-13207,2023-02-17,2023-02-20,Standard,Vihaan Bose,Corporate,East,Kolkata,Furniture,Bookcases,20648.37,2,0.1,-359.3,2023-02,-0.017
ORD-11221,2024-06-09,2024-06-16,Same Day,Saanvi Nair,Consumer,South,Chennai,Furniture,Bookcases,4081.78,1,0.0,1041.51,2024-06,0.255
ORD-13718,2023-01-01,2023-01-07,Second Class,Aarav Reddy,Corporate,North,Lucknow,Electronics,Machines,248652.12,8,0.2,54251.44,2023-01,0.218
ORD-16889,2023-03-04,2023-03-10,Express,Krishna Reddy,Corporate,West,Surat,Furniture,Storage,18646.73,1,0.0,4795.94,2023-03,0.257
ORD-11019,2023-07-21,2023-07-25,Standard,Aditya Joshi,Corporate,West,Surat,Furniture,Chairs,23165.93,2,0.4,-654.76,2023-07,-0.028
ORD-14453,2023-05-29,2023-05-31,Same Day,Reyansh Nair,Consumer,West,Pune,Furniture,Bookcases,24105.87,8,0.2,1969.71,2023-05,0.082
ORD-18745,2023-06-09,2023-06-15,Same Day,Pari Patel,Home Office,East,Kolkata,Electronics,Machines,86275.78,3,0.0,3787.26,2023-06,0.044
