Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Region,City,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-17366,18/10/2023,2023-10-24,Second Class,Riya Verma,Consumer,North,Lucknow,Furniture,Storage,9894.54,4,0.1,2303.98
ORD-19397,10/06/2024,2024-06-15,Second Class,Ishaan Patel,Home Office,South,Chennai,Office Supplies,Binders,7314.9,7,0.0,2225.44
ORD-16806,30/06/2023,2023-07-01,Standard,Aarav Patel,Corporate,East,Patna,Office Supplies,Paper,627.95,7,0.4,-26.42
ORD-15504,2023-03-01,2023-03-08,Same Day,Karthik Menon,Corporate,North,Jaipur,Electronics,Accessories,153689.21,4,0.15,19306.27
ORD-19059,09/05/2024,2024-05-11,Standard,Vihaan Verma,Home Office,West,Surat,Furniture,Storage,73367.49,7,0.1,15035.33
ORD-10596,2024-02-07,2024-02-08,Express,Sanjay Singh,Consumer,North,Delhi,Electronics,Machines,30322.62,2,0.3,6355.42
ORD-12007,2024-10-22,2024-10-28,Second Class,Meera Rao,Home Office,East,Patna,Furniture,Tables,96769.78,7,0.1,17145.96
ORD-18495,2023-05-02,2023-05-06,Second Class,Ishaan Gupta,Home Office,South,Kochi,Electronics,Accessories,87440.93,7,0.1,18558.19
ORD-16596,2023-09-25,2023-10-02,Second Class,Pari Nair,Corporate,East,Kolkata,Electronics,Copiers,122198.39,7,0.1,-1997.82
ORD-18020,12/06/2024,2024-06-19,Standard,Myra Rao,Consumer,East,Patna,Furniture,Storage,149686.69,7,0.0,6583.32
ORD-19241,18/07/2023,2023-07-24,Same Day,Reyansh Joshi,Corporate,West,Surat,Electronics,Accessories,29600.33,1,0.0,6598.29
ORD-15366,2024-09-22,2024-09-24,,,Home Office,West,Surat,Electronics,Machines,6097.27,5,,1220.5
ORD-12312,11/11/2024,2024-11-12,Standard,Diya Bose,Consumer,North,Lucknow,Electronics,Phones,17377.7,8,0.1,4046.55
ORD-16183,28/12/2024,2025-01-04,Same Day,Pari Sharma,Consumer,North,Chandigarh,Office Supplies,Binders,3360.81,8,0.4,248.91
ORD-10022,2024-11-18,2024-11-24,Express,Ananya Patel,Corporate,South,Hyderabad,Furniture,Bookcases,111747.5,5,0.4,11207.9
ORD-12822,2024-01-13,2024-01-17,Express,Rohan Iyer,Consumer,South,Chennai,Furniture,Bookcases,47393.07,4,0.4,-192.61
ORD-15777,02/02/2024,2024-02-07,Standard,Kiara Reddy,Consumer,West,Surat,Furniture,Chairs,147676.89,8,0.0,16990.27
ORD-12626,2024-11-10,2024-11-13,Second Class,Diya Pillai,Consumer,West,Pune,Furniture,Tables,121278.33,6,0.0,24724.38
ORD-18322,2023-12-20,2023-12-26,Same Day,Karthik Rao,Home Office,East,Guwahati,Furniture,Bookcases,6310.51,3,0.2,1129.67
ORD-19385,2024-03-10,2024-03-13,Express,Karthik Patel,Home Office,South,Hyderabad,Furniture,Tables,59211.99,3,0.2,8570.97
ORD-13520,02/03/2024,2024-03-09,Same Day,Sanjay Pillai,Consumer,North,Lucknow,Electronics,Accessories,233401.09,6,0.3,24303.9
ORD-18298,2023-09-08,2023-09-09,Same Day,Karthik Bose,Consumer,West,Pune,Office Supplies,Art,13609.8,6,0.1,4576.0
ORD-12586,10/03/2024,2024-03-14,Standard,Aarav Desai,Consumer,West,Mumbai,Furniture,Storage,182154.69,8,0.0,59788.06
ORD-12403,2023-04-02,2023-04-07,Express,Reyansh Nair,Corporate,East,Guwahati,Office Supplies,Paper,357.9,1,0.4,59.23
ORD-18900,2024-10-19,2024-10-23,Express,Reyansh Kulkarni,Consumer,North,Jaipur,Furniture,Storage,7278.2,2,0.1,2366.38
ORD-16650,08/03/2023,2023-03-12,Same Day,Ishaan Desai,Consumer,East,Bhubaneswar,Office Supplies,Envelopes,1405.32,1,0.0,212.49
ORD-14714,2024-06-05,2024-06-12,Express,Priya Desai,Consumer,North,Chandigarh,Electronics,Accessories,12945.1,1,0.1,2243.6
ORD-10501,2023-08-14,2023-08-15,Second Class,Vivaan Bose,Consumer,North,Chandigarh,Electronics,Machines,146117.79,8,0.4,36390.87
ORD-16539,20/08/2023,2023-08-26,Standard,Arjun Desai,Corporate,South,Chennai,Office Supplies,Envelopes,920.13,4,0.2,178.87
ORD-16003,13/03/2023,2023-03-14,Standard,Isha Menon,Corporate,North,Delhi,Electronics,Machines,105871.49,3,0.1,11837.16
ORD-16617,2024-04-03,2024-04-09,Standard,Ishaan Joshi,Corporate,West,Mumbai,Electronics,Machines,244429.91,7,0.3,53954.31
ORD-16906,2024-07-18,2024-07-20,Second Class,Anika Kulkarni,Consumer,  north ,Lucknow,Office Supplies,Envelopes,4948.64,5,0.1,1266.5
ORD-11946,21/08/2023,2023-08-22,Standard,Anika Singh,Consumer,North,Jaipur,Furniture,Bookcases,189613.02,8,0.4,29578.43
ORD-15883,2023-08-08,2023-08-09,Second Class,Priya Iyer,Consumer,East,Guwahati,Electronics,Phones,9612.16,2,0.0,13.71
ORD-14493,06/02/2024,2024-02-13,Same Day,Riya Sharma,Corporate,South,Kochi,Furniture,Tables,15071.42,5,0.2,1552.36
ORD-17732,2024-03-15,2024-03-16,Express,Saanvi Reddy,Consumer,East,Patna,Furniture,Bookcases,90477.6,5,0.0,6075.8
ORD-10187,01/06/2024,2024-06-05,Express,Isha Joshi,Consumer,South,Bengaluru,Electronics,Accessories,30704.84,6,0.0,10192.46
ORD-17228,2024-05-11,2024-05-16,Same Day,Meera Patel,Corporate,North,Chandigarh,Electronics,Accessories,109682.8,7,0.0,20672.52
ORD-17622,08/12/2023,2023-12-11,Second Class,Vihaan Nair,Consumer,West,Pune,Electronics,Accessories,27689.31,4,0.1,7431.86
ORD-17630,2023-09-20,2023-09-24,Express,Meera Sharma,Consumer,West,Mumbai,Electronics,Accessories,170542.89,6,0.1,37093.46
ORD-11052,2024-02-18,2024-02-21,Standard,Krishna Menon,Home Office,South,Chennai,Electronics,Phones,9333.19,2,0.1,2586.28
ORD-13035,2023-04-09,2023-04-13,Standard,Vihaan Pillai,Corporate,East,Bhubaneswar,Office Supplies,Envelopes,2884.52,1,0.0,-50.33
ORD-17483,2024-08-09,2024-08-13,Second Class,Isha Sharma,Consumer,West,Surat,Office Supplies,Binders,9992.77,5,0.3,1546.79
ORD-10841,2023-12-21,2023-12-25,Same Day,Anika Verma,Corporate,North,Jaipur,Electronics,Copiers,26636.43,2,0.2,3276.34
ORD-15706,09/03/2023,2023-03-10,Express,Vihaan Iyer,Corporate,West,Pune,Furniture,Storage,30234.64,6,0.0,9195.0
ORD-16333,07/05/2024,2024-05-10,Standard,Arjun Singh,Home Office,West,Ahmedabad,Office Supplies,Labels,16924.06,6,0.0,4127.74
ORD-16484,2024-03-17,2024-03-21,Standard,Meera Rao,Home Office,West,Mumbai,Electronics,Machines,21796.73,1,0.15,3358.76
ORD-18369,19/04/2024,2024-04-21,Standard,Isha Sharma,Consumer,West,Surat,Electronics,Accessories,128577.06,8,0.0,41784.95
ORD-18411,2024-01-13,2024-01-17,Second Class,Kiara Sharma,Consumer,West,Ahmedabad,Office Supplies,Envelopes,8331.49,5,0.2,1894.22
ORD-12258,2024-01-05,2024-01-10,Second Class,Ananya Pillai,Consumer,West,Mumbai,Electronics,Phones,92218.47,5,0.2,23046.82
ORD-19452,18/12/2023,2023-12-24,Same Day,Isha Singh,Consumer,South,Hyderabad,Office Supplies,Envelopes,20350.7,7,0.0,5450.83
ORD-15867,09/01/2024,2024-01-10,Express,Isha Pillai,Corporate,South,Bengaluru,Electronics,Accessories,55208.01,3,0.0,13344.06
ORD-18433,2023-08-15,2023-08-20,Same Day,Diya Sharma,Consumer,West,Mumbai,Furniture,Bookcases,60661.91,4,0.1,13596.72
ORD-11000,29/05/2024,2024-06-03,Same Day,Saanvi Joshi,Home Office,East,Guwahati,Office Supplies,Binders,16982.18,7,0.1,595.82
ORD-16024,27/01/2023,2023-01-31,Standard,Priya Nair,Consumer,West,Mumbai,Furniture,Storage,68103.24,5,0.0,8314.96
ORD-16648,2024-10-19,2024-10-25,Same Day,Arjun Singh,Home Office,West,Surat,Electronics,Machines,6686.99,8,0.1,1142.82
ORD-18693,05/10/2023,2023-10-11,Standard,Kiara Nair,Home Office,West,Ahmedabad,Office Supplies,Binders,7072.93,6,0.0,2887.46
ORD-17635,13/04/2023,2023-04-20,Second Class,Isha Chatterjee,Consumer,North,Lucknow,Electronics,Copiers,175792.81,5,0.4,23018.3
ORD-14024,2023-03-07,2023-03-14,Standard,Neha Desai,Consumer,West,Surat,Furniture,Chairs,52414.33,4,0.0,16029.4
ORD-14909,15/08/2024,2024-08-16,Same Day,Anika Patel,Home Office,South,Kochi,Furniture,Storage,30152.88,5,0.15,5130.47
ORD-10326,2023-02-10,2023-02-12,Express,Priya Singh,Home Office,East,Kolkata,Office Supplies,Labels,15716.15,6,0.0,3622.86
ORD-13542,2024-05-17,2024-05-23,Second Class,Aditya Bose,Corporate,East,Kolkata,Office Supplies,Paper,5448.83,5,0.0,-331.69
ORD-11557,2023-04-05,2023-04-10,Second Class,Sai Gupta,Home Office,South,Bengaluru,Furniture,Bookcases,99230.14,5,0.2,35762.38
ORD-18368,2024-06-26,2024-06-29,Standard,Karthik Verma,Home Office,West,Mumbai,Electronics,Accessories,7232.83,6,0.0,2509.31
ORD-14748,2023-10-08,2023-10-13,Second Class,Saanvi Patel,Corporate,South,Chennai,Electronics,Phones,34067.19,1,0.1,2246.13
ORD-15742,09/11/2024,2024-11-11,Standard,Vivaan Gupta,Corporate,West,Pune,Electronics,Machines,174220.51,8,0.4,46466.87
ORD-11240,2024-08-25,2024-08-27,Second Class,Krishna Singh,Corporate,North,Lucknow,Furniture,Storage,100266.99,7,0.3,11367.29
ORD-14456,2024-11-19,2024-11-25,Standard,Isha Verma,Corporate,South,Hyderabad,Office Supplies,Envelopes,2157.08,1,0.2,208.82
ORD-18973,2023-07-17,2023-07-18,Second Class,Sai Rao,Corporate,East,Bhubaneswar,Electronics,Accessories,20727.83,1,0.0,-840.59
ORD-11294,04/10/2024,2024-10-09,Standard,Reyansh Iyer,Consumer,East,Patna,Electronics,Accessories,21765.34,1,0.15,4239.68
ORD-19446,30/09/2024,2024-10-04,Second Class,Ishaan Bose,Corporate,South,Bengaluru,Furniture,Tables,23162.09,3,0.0,2932.83
ORD-12427,2023-12-23,2023-12-27,Standard,Aditya Verma,Home Office,West,Ahmedabad,Furniture,Chairs,68475.18,7,0.1,24436.24
ORD-19619,2024-09-22,2024-09-26,Same Day,Krishna Iyer,Home Office,South,Bengaluru,Electronics,Phones,41833.57,2,0.2,11068.83
ORD-16741,25/09/2024,2024-09-28,Standard,Myra Pillai,Home Office,North,Delhi,Electronics,Copiers,224225.28,6,0.0,83922.14
ORD-13968,18/03/2024,2024-03-24,Same Day,Karthik Sharma,Consumer,South,Bengaluru,Office Supplies,Paper,4883.91,3,0.15,1503.2
ORD-10935,2023-09-24,2023-09-25,Second Class,Meera Rao,Corporate,East,Patna,Office Supplies,Labels,12306.77,5,0.4,-577.44
ORD-18978,2023-06-03,2023-06-10,Second Class,Sai Nair,Consumer,West,Pune,Electronics,Copiers,118416.86,8,0.3,19365.04
ORD-11054,2023-01-15,2023-01-17,Express,Sai Chatterjee,Consumer,North,Jaipur,Electronics,Phones,27727.76,1,0.1,3380.65
ORD-14498,2024-11-16,2024-11-19,Second Class,Anika Sharma,Home Office,North,Lucknow,Office Supplies,Binders,4975.49,3,0.1,1431.25
ORD-19799,20/05/2024,2024-05-26,Standard,Sai Pillai,Consumer,East,Bhubaneswar,Electronics,Machines,47926.57,4,0.4,9399.89
ORD-15888,2023-08-16,2023-08-22,Express,Neha Bose,Consumer,North,Chandigarh,Furniture,Chairs,81900.82,8,0.0,20234.58
ORD-15298,2024-10-29,2024-11-05,Express,Reyansh Gupta,Corporate,East,Guwahati,Furniture,Storage,37858.14,3,0.3,-5612.18
ORD-14727,2024-09-03,2024-09-04,Express,Aarav Sharma,Corporate,West,Pune,Office Supplies,Binders,1573.64,2,0.0,344.8
ORD-14098,05/02/2024,2024-02-10,Second Class,Pari Desai,Home Office,North,Chandigarh,Electronics,Copiers,50446.94,3,0.1,12465.46
ORD-17415,2023-06-16,2023-06-22,Second Class,Aadhya Sharma,Corporate,  south ,Kochi,Office Supplies,Binders,2122.54,1,0.2,591.62
ORD-19665,14/01/2024,2024-01-19,Standard,Saanvi Nair,Home Office,West,Surat,Furniture,Tables,22755.98,1,0.4,1801.19
ORD-17771,2023-09-20,2023-09-27,Express,Vihaan Bose,Corporate,  east ,Kolkata,Furniture,Chairs,23011.47,4,0.2,827.28
ORD-18328,23/12/2023,2023-12-28,Express,Neha Chatterjee,Corporate,South,Chennai,Office Supplies,Binders,11992.02,6,0.1,1938.55
ORD-19355,2023-08-26,2023-08-30,Second Class,Isha Bose,Corporate,North,Lucknow,Office Supplies,Art,13552.75,5,0.0,3957.88
ORD-12840,2023-02-24,2023-03-02,Second Class,Rohan Iyer,Corporate,North,Chandigarh,Office Supplies,Labels,2630.24,2,0.3,386.65
ORD-17358,2024-09-30,2024-10-04,Express,Sanjay Verma,Home Office,South,Bengaluru,Electronics,Machines,68860.37,8,0.4,23595.83
ORD-13422,24/01/2023,2023-01-27,Standard,Diya Menon,Corporate,North,Delhi,Furniture,Chairs,58362.66,7,0.15,3452.4
ORD-19599,2023-12-05,2023-12-12,Second Class,Diya Gupta,Corporate,East,Kolkata,Furniture,Storage,86152.31,5,0.0,15596.25
ORD-10449,2023-07-30,2023-08-05,Express,Saanvi Reddy,Consumer,West,Ahmedabad,Office Supplies,Paper,262.65,1,0.4,12.4
ORD-11683,02/04/2023,2023-04-08,Same Day,Priya Pillai,Consumer,West,Surat,Electronics,Accessories,41153.31,6,0.0,9010.49
ORD-15929,30/11/2023,2023-12-07,Standard,Arjun Rao,Corporate,East,Kolkata,Furniture,Storage,79635.03,4,0.2,-3047.54
ORD-12266,2023-02-15,2023-02-18,Express,Neha Chatterjee,Corporate,South,Hyderabad,Furniture,Bookcases,13352.95,1,0.0,2690.73
ORD-18054,20/08/2024,2024-08-26,Express,Isha Pillai,Home Office,South,Hyderabad,Office Supplies,Art,12596.62,6,0.4,1928.85
ORD-11162,2023-06-13,2023-06-20,Second Class,Ananya Gupta,Corporate,North,Lucknow,Office Supplies,Envelopes,2192.53,4,0.15,555.38
ORD-16474,2024-12-19,2024-12-23,Second Class,Rohan Verma,Home Office,West,Mumbai,Furniture,Chairs,42335.72,4,0.2,6116.54
ORD-17681,25/07/2024,2024-07-26,Standard,Kiara Reddy,Consumer,West,Ahmedabad,Office Supplies,Art,6172.71,8,0.3,440.95
ORD-13146,25/12/2024,2024-12-26,Standard,Priya Reddy,Home Office,East,Bhubaneswar,Electronics,Machines,52421.03,6,0.0,11507.41
ORD-14358,14/07/2023,2023-07-21,Second Class,Vihaan Gupta,Home Office,South,Bengaluru,Office Supplies,Paper,739.65,5,0.2,176.93
ORD-15179,12/11/2024,2024-11-18,Same Day,Arjun Kulkarni,Corporate,South,Hyderabad,Office Supplies,Binders,3733.52,3,0.0,710.38
ORD-13939,03/09/2023,2023-09-08,Second Class,Ishaan Iyer,Home Office,East,Bhubaneswar,Furniture,Tables,102771.78,6,0.15,-508.63
ORD-11470,2023-02-01,2023-02-03,Express,Aditya Joshi,Corporate,South,Hyderabad,Electronics,Accessories,102692.3,7,0.0,35808.14
ORD-19566,04/12/2024,2024-12-11,Standard,Ananya Reddy,Corporate,East,Patna,Office Supplies,Envelopes,4752.89,5,0.1,940.81
ORD-10455,2023-11-14,2023-11-20,Second Class,Krishna Rao,Consumer,West,Pune,Furniture,Storage,50669.21,8,0.4,5903.13
ORD-15601,2024-02-26,2024-02-28,Second Class,Riya Desai,Corporate,East,Patna,Furniture,Tables,51464.34,6,0.3,-2526.21
ORD-15785,2024-01-09,2024-01-10,Same Day,Aadhya Nair,Corporate,East,Patna,Furniture,Storage,61007.3,8,0.0,12066.3
ORD-18681,2024-12-10,2024-12-13,Same Day,Aditya Gupta,Home Office,West,Mumbai,Furniture,Bookcases,102430.45,5,0.1,25497.88
ORD-18687,10/08/2023,2023-08-12,Express,Pari Nair,Home Office,North,Jaipur,Electronics,Phones,170989.84,8,0.1,50909.68
ORD-14859,03/09/2024,2024-09-04,,,Home Office,South,Kochi,Electronics,Machines,57098.22,2,,21437.46
ORD-12922,12/04/2023,2023-04-13,Same Day,Krishna Patel,Corporate,East,Kolkata,Office Supplies,Labels,5933.38,3,0.3,546.54
ORD-11399,22/05/2023,2023-05-27,Same Day,Arjun Sharma,Home Office,  west ,Mumbai,Furniture,Storage,39396.69,4,0.0,12788.04
ORD-10226,2023-06-12,2023-06-19,Same Day,Neha Desai,Home Office,North,Jaipur,Furniture,Tables,57017.38,5,0.0,12118.77
ORD-17163,2024-09-24,2024-09-26,Second Class,Sai Iyer,Consumer,West,Mumbai,Electronics,Phones,294122.43,8,0.3,76469.25
ORD-17291,2023-04-19,2023-04-25,Express,Ishaan Verma,Home Office,West,Ahmedabad,Furniture,Storage,64777.42,8,0.3,11543.83
ORD-17885,23/02/2023,2023-03-02,Same Day,Karthik Joshi,Home Office,South,Kochi,Electronics,Copiers,123910.63,5,0.4,44500.61
ORD-19585,13/07/2024,2024-07-14,Standard,Kiara Iyer,Corporate,South,Kochi,Furniture,Storage,12585.23,4,0.1,1508.38
ORD-16787,2024-04-08,2024-04-13,Second Class,Vivaan Chatterjee,Consumer,South,Chennai,Office Supplies,Labels,3382.19,2,0.2,225.57
ORD-18216,2024-03-24,2024-03-29,Standard,Sanjay Verma,Corporate,West,Mumbai,Electronics,Copiers,115133.57,8,0.4,32035.55
ORD-16744,14/09/2023,2023-09-18,Second Class,Aditya Kulkarni,Home Office,North,Jaipur,Electronics,Copiers,85120.24,6,0.0,31798.97
ORD-15767,02/01/2023,2023-01-09,Express,Reyansh Sharma,Home Office,East,Guwahati,Furniture,Bookcases,177610.85,8,0.0,19068.48
ORD-15187,2023-03-19,2023-03-26,Same Day,Riya Verma,Corporate,  east ,Kolkata,Electronics,Accessories,179333.9,5,0.3,15990.08
ORD-15993,10/11/2024,2024-11-13,Same Day,Ishaan Iyer,Corporate,East,Bhubaneswar,Furniture,Tables,33163.84,4,0.1,5664.38
ORD-12622,19/11/2024,2024-11-25,Express,Meera Singh,Corporate,North,Chandigarh,Office Supplies,Envelopes,6996.13,7,0.4,324.46
ORD-14537,2023-01-12,2023-01-14,Standard,Karthik Pillai,Consumer,South,Hyderabad,Office Supplies,Envelopes,11984.11,6,0.0,3824.6
ORD-15684,20/05/2023,2023-05-27,Same Day,Rohan Bose,Corporate,North,Lucknow,Furniture,Chairs,116292.31,8,0.3,17012.59
ORD-10292,2024-04-19,2024-04-26,Same Day,Vivaan Patel,Corporate,East,Patna,Office Supplies,Art,1793.52,2,0.4,354.1
ORD-13540,2023-01-01,2023-01-07,Same Day,Vivaan Sharma,Consumer,North,Delhi,Office Supplies,Binders,969.3,3,0.2,64.58
ORD-11359,09/04/2024,2024-04-13,Standard,Anika Rao,Corporate,North,Jaipur,Electronics,Machines,1698.98,1,0.3,468.68
ORD-13683,2024-11-19,2024-11-26,Second Class,Vivaan Chatterjee,Corporate,West,Mumbai,Electronics,Phones,65659.99,3,0.1,3537.34
ORD-18929,2024-03-07,2024-03-11,Second Class,Priya Kulkarni,Corporate,West,Ahmedabad,Office Supplies,Labels,2580.36,3,0.0,547.48
ORD-18520,2023-08-31,2023-09-04,Same Day,Aditya Nair,Consumer,North,Lucknow,Electronics,Copiers,91579.14,4,0.4,25432.38
ORD-10112,2023-11-26,2023-12-01,Express,Vivaan Pillai,Corporate,West,Surat,Electronics,Phones,249578.43,8,0.0,54288.62
ORD-12317,29/03/2023,2023-03-31,Same Day,Reyansh Sharma,Home Office,North,Delhi,Electronics,Phones,89150.11,7,0.4,20912.61
ORD-14366,2023-09-09,2023-09-11,Standard,Reyansh Menon,Consumer,North,Delhi,Furniture,Tables,99368.07,8,0.2,5206.25
ORD-16920,02/02/2024,2024-02-09,Express,Meera Singh,Consumer,East,Guwahati,Furniture,Bookcases,12703.38,2,0.0,2647.58
ORD-16786,20/07/2023,2023-07-23,Express,Myra Reddy,Corporate,North,Delhi,Furniture,Chairs,70754.54,5,0.0,17380.9
ORD-19066,05/01/2023,2023-01-10,Second Class,Ishaan Rao,Corporate,South,Bengaluru,Furniture,Tables,100955.47,5,0.4,10245.08
ORD-13508,19/07/2024,2024-07-26,Second Class,Vivaan Kulkarni,Corporate,East,Guwahati,Electronics,Copiers,46375.21,2,0.2,6997.04
ORD-10486,2024-10-09,2024-10-15,Standard,Pari Kulkarni,Corporate,East,Guwahati,Electronics,Copiers,35775.72,2,0.2,-866.43
ORD-13340,2024-08-11,2024-08-14,Express,Aditya Gupta,Home Office,West,Surat,Office Supplies,Envelopes,5876.26,5,0.1,1263.69
ORD-11585,23/05/2024,2024-05-27,Second Class,Riya Pillai,Home Office,West,Surat,Office Supplies,Art,9767.26,5,0.4,3071.53
ORD-16245,2024-10-26,2024-10-30,Standard,Kiara Rao,Home Office,South,Hyderabad,Furniture,Bookcases,75004.26,5,0.1,18968.51
ORD-15721,2023-10-21,2023-10-27,Same Day,Saanvi Verma,Corporate,East,Bhubaneswar,Office Supplies,Binders,16437.28,7,0.0,-761.27
ORD-17641,05/03/2023,2023-03-07,,,Consumer,South,Hyderabad,Furniture,Tables,8554.25,1,,-704.39
ORD-13475,2023-03-19,2023-03-24,Standard,Diya Joshi,Home Office,North,Jaipur,Furniture,Bookcases,59917.81,8,0.2,20357.56
ORD-19406,14/05/2023,2023-05-15,Express,Sai Verma,Corporate,East,Patna,Office Supplies,Binders,8886.93,3,0.0,391.87
ORD-14982,15/09/2023,2023-09-17,Standard,Kiara Bose,Consumer,East,Guwahati,Furniture,Chairs,45714.88,2,0.0,7143.43
ORD-19171,2023-12-05,2023-12-08,Second Class,Aarav Chatterjee,Home Office,East,Kolkata,Office Supplies,Paper,2736.02,-6,0.0,568.18
ORD-17245,2024-10-12,2024-10-13,Standard,Aadhya Gupta,Home Office,South,Hyderabad,Electronics,Machines,43882.06,5,0.0,4933.31
ORD-10664,2023-06-21,2023-06-26,Standard,Anika Pillai,Corporate,West,Pune,Electronics,Phones,62116.36,7,0.2,14434.21
ORD-12492,2023-02-28,2023-03-04,Express,Myra Chatterjee,Corporate,East,Bhubaneswar,Office Supplies,Binders,901.73,2,0.4,176.82
ORD-18672,13/11/2024,2024-11-20,Second Class,Ishaan Iyer,Consumer,South,Kochi,Furniture,Bookcases,79134.47,8,0.3,-204.95
ORD-10903,2023-06-16,2023-06-20,Same Day,Arjun Sharma,Home Office,East,Patna,Office Supplies,Envelopes,19226.48,8,0.1,300.36
ORD-10333,2024-07-01,2024-07-02,Standard,Sanjay Patel,Corporate,West,Surat,Office Supplies,Binders,5978.37,2,0.0,1465.28
ORD-10082,2023-04-03,2023-04-06,Express,Sai Gupta,Home Office,West,Mumbai,Electronics,Copiers,87365.52,6,0.3,26820.51
ORD-19132,26/11/2023,2023-11-28,Standard,Kiara Nair,Corporate,North,Delhi,Furniture,Chairs,20952.91,1,0.1,2093.58
ORD-13578,28/07/2023,2023-08-04,Same Day,Pari Sharma,Consumer,East,Bhubaneswar,Office Supplies,Paper,6710.97,5,0.0,978.33
ORD-16401,2024-02-09,2024-02-13,Same Day,Saanvi Kulkarni,Corporate,West,Pune,Office Supplies,Labels,18657.91,8,0.15,4017.69
ORD-19698,2024-08-25,2024-08-26,Express,Diya Patel,Corporate,South,Chennai,Furniture,Tables,133167.65,8,0.0,34675.66
ORD-13006,2023-03-31,2023-04-05,Second Class,Kiara Chatterjee,Home Office,East,Kolkata,Office Supplies,Envelopes,228.32,1,0.3,33.15
ORD-15004,2023-10-29,2023-11-05,Same Day,Neha Patel,Consumer,East,Patna,Electronics,Accessories,96653.3,4,0.2,228.42
ORD-11093,19/09/2024,2024-09-22,Express,Myra Reddy,Consumer,South,Chennai,Furniture,Storage,21616.24,8,0.3,884.95
ORD-12214,2024-06-03,2024-06-07,Standard,Sai Singh,Corporate,North,Jaipur,Office Supplies,Envelopes,1441.49,6,0.15,325.72
ORD-10991,23/01/2023,2023-01-25,Second Class,Aadhya Reddy,Corporate,North,Lucknow,Electronics,Copiers,63020.48,5,0.0,3912.15
ORD-11983,2024-08-04,2024-08-09,Standard,Isha Kulkarni,Consumer,South,Kochi,Furniture,Storage,93137.94,6,0.3,-5376.32
ORD-17969,09/03/2024,2024-03-12,Same Day,Riya Menon,Corporate,West,Ahmedabad,Furniture,Tables,77505.3,4,0.3,-6629.31
ORD-14408,16/09/2023,2023-09-17,Standard,Arjun Chatterjee,Home Office,North,Chandigarh,Electronics,Copiers,18500.4,1,0.2,4301.23
ORD-14993,2023-06-08,2023-06-12,Second Class,Vivaan Menon,Corporate,North,Lucknow,Furniture,Storage,28849.48,2,0.3,4215.52
ORD-15681,11/03/2024,2024-03-16,Standard,Aadhya Verma,Home Office,West,Surat,Electronics,Accessories,85067.0,6,0.3,10501.62
ORD-17137,04/07/2023,2023-07-06,Second Class,Ananya Reddy,Consumer,East,Bhubaneswar,Electronics,Phones,132071.36,4,0.4,11062.56
ORD-17849,24/11/2023,2023-12-01,Standard,Ananya Reddy,Corporate,South,Kochi,Office Supplies,Paper,2676.53,8,0.0,922.86
ORD-17456,21/10/2024,2024-10-24,Second Class,Kiara Pillai,Corporate,North,Chandigarh,Office Supplies,Art,3217.25,3,0.0,428.9
ORD-10543,20/08/2023,2023-08-25,Second Class,Aadhya Gupta,Home Office,East,Patna,Electronics,Copiers,66315.15,7,0.15,15269.88
ORD-10907,2023-05-11,2023-05-13,Second Class,Isha Verma,Corporate,West,Pune,Office Supplies,Art,5701.86,3,0.0,545.18
ORD-10103,23/06/2024,2024-06-29,Second Class,Krishna Chatterjee,Corporate,North,Lucknow,Office Supplies,Binders,8708.21,5,0.0,1606.96
ORD-16045,2023-01-06,2023-01-13,Second Class,Kiara Desai,Corporate,East,Kolkata,Office Supplies,Art,13557.2,7,0.0,-617.77
ORD-19675,24/11/2024,2024-12-01,Express,Neha Patel,Home Office,West,Surat,Office Supplies,Envelopes,7716.02,3,0.4,1218.62
ORD-16846,2023-02-25,2023-03-02,Second Class,Kiara Pillai,Corporate,West,Pune,Office Supplies,Art,209.89,1,0.4,43.66
ORD-17563,12/06/2024,2024-06-16,Express,Arjun Joshi,Corporate,East,Bhubaneswar,Furniture,Storage,104533.33,6,0.0,11786.67
ORD-16041,2023-02-06,2023-02-09,Standard,Ananya Chatterjee,Corporate,South,Bengaluru,Electronics,Phones,107573.86,3,0.15,29473.17
ORD-10828,04/08/2023,2023-08-10,Standard,Ananya Pillai,Home Office,North,Jaipur,Furniture,Storage,127091.95,7,0.3,18331.72
ORD-13426,23/01/2023,2023-01-27,Same Day,Ishaan Patel,Consumer,East,Kolkata,Office Supplies,Paper,749.13,2,0.4,2.69
ORD-14913,20/12/2024,2024-12-21,Same Day,Riya Sharma,Consumer,South,Kochi,Office Supplies,Art,3828.45,5,0.0,977.79
ORD-18847,14/06/2024,2024-06-19,,,Consumer,East,Patna,Furniture,Tables,128428.47,8,,6165.21
ORD-19326,12/07/2024,2024-07-14,Second Class,Arjun Rao,Consumer,West,Ahmedabad,Electronics,Phones,32270.16,2,0.0,5236.92
ORD-13565,17/07/2023,2023-07-18,Second Class,Reyansh Joshi,Home Office,South,Hyderabad,Furniture,Chairs,11642.96,1,0.2,3926.69
ORD-14907,2024-07-16,2024-07-19,Same Day,Diya Verma,Corporate,East,Kolkata,Furniture,Storage,52879.64,3,0.15,-2017.41
ORD-14580,2023-04-10,2023-04-14,Express,Arjun Joshi,Home Office,South,Hyderabad,Office Supplies,Labels,8370.86,4,0.3,1384.18
